Customer ID,Country,State,City,Zip Code,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,CustomerID,Age,Under 30,Married,Number of Dependents,ID,Population,Quarter,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E
1241-FPMOF,United States,California,Seal Beach,90740,1,0,0,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,1025.05,No,0,0.2,0.7013564598621302,Not Churned,5922-ABDVO,31,No,No,0,144,"24,180",Q3,0,0.7183098591549296,0.4396879375875175,0.0,No,No,No,No,0.0139303482587064,0.0,0,1142.96,0.1795161055629797,4,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
9928-BZVLZ,United States,California,Sunset Beach,90742,0,0,0,12,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,0,49.85,552.1,No,0,0.15789473684210525,0.243940404714254,Not Churned,5949-EBSQK,58,No,No,0,145,"1,107",Q3,0,0.1549295774647887,0.0,0.0823529411764705,Yes,Yes,Yes,Yes,0.3144278606965174,0.0,0,0.0,0.0443837504327654,3,Stayed,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False
4114-QMKVN,United States,California,Surfside,90743,0,1,1,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,0,68.75,3815.4,No,0,0.5052631578947369,0.9986657771847898,Not Churned,5716-EZXZN,25,Yes,Yes,1,146,174,Q3,7,0.7746478873239437,0.1462292458491698,0.8941176470588235,No,No,Yes,No,0.5024875621890547,0.0,110,409.36,0.3607130970280934,3,Stayed,Not Applicable,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2775-SEFEE,United States,California,Wilmington,90744,1,0,1,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,1,61.9, ,No,0,0.631578947368421,0.7082499444073826,Not Churned,6837-BJYDQ,56,No,No,1,147,"53,323",Q3,0,0.1267605633802817,0.599119823964793,0.2235294117647058,No,Yes,No,Yes,0.4343283582089552,0.0,0,299.5,0.0750243770268891,4,Stayed,Not Applicable,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
9003-CPATH,United States,California,Carson,90745,1,0,0,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0,79.9,3313.4,No,0,0.6842105263157894,0.12897487213698017,Not Churned,2135-RXIHG,53,No,No,0,148,"55,486",Q3,0,0.5774647887323944,0.1892378475695139,0.1647058823529411,Yes,No,No,Yes,0.6134328358208956,23.47,0,397.32,0.3065643193917367,4,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1754-GKYPY,United States,California,Carson,90746,1,1,0,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,89.75,1938.9,No,0,0.18947368421052632,0.48410051145207916,Not Churned,6440-DKQGE,65,No,Yes,0,149,"25,566",Q3,8,0.295774647887324,0.4476895379075815,0.1647058823529411,No,No,Yes,Yes,0.7114427860696517,0.0,0,492.36,0.2015306933110776,3,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7956-XQWGU,United States,California,Long Beach,90803,1,0,0,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.4,460.25,No,0,0.21052631578947367,0.8832555036691125,Not Churned,3780-YVMFA,43,No,No,0,151,"31,352",Q3,0,0.3661971830985915,0.0518103620724144,0.0,No,No,No,No,0.0114427860696517,29.59,0,69.93,0.040076166710431,4,Stayed,Not Applicable,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1591-MQJTP,United States,California,Long Beach,90804,1,1,0,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,1,93.65,4839.15,No,0,0.6631578947368422,0.4803202134756504,Not Churned,3874-EQOEP,76,No,Yes,0,152,"43,467",Q3,7,0.7042253521126761,0.0442088417683536,0.1176470588235294,Yes,No,No,Yes,0.7502487562189055,0.0,0,112.71,0.4123188030085348,4,Stayed,Not Applicable,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2369-FEVNO,United States,California,Long Beach,90806,1,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.9,19.9,No,0,0.4947368421052632,0.5752724038247721,Not Churned,9073-ZZIAY,36,No,No,0,154,"49,647",Q3,0,0.0,0.1552310462092418,0.0,No,No,No,No,0.0164179104477611,0.0,0,7.76,0.0005268448349972,3,Joined,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7471-MQPOS,United States,California,Long Beach,90808,1,1,1,71,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,1,72.9,5139.65,No,0,0.5157894736842106,0.9786524349566377,Not Churned,6910-HADCM,74,No,Yes,3,156,"37,417",Q3,1,0.9859154929577464,0.9223844768953792,0.2352941176470588,Yes,Yes,No,No,0.5437810945273632,0.0,20,3273.81,0.7034716565841387,4,Stayed,Not Applicable,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5115-SQAAU,United States,California,Long Beach,90813,0,1,1,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.6,1673.4,No,0,0.5789473684210527,0.9006004002668444,Not Churned,9606-PBKBQ,55,No,Yes,1,158,"63,136",Q3,5,0.9577464788732396,0.4196839367873575,0.0,No,No,No,No,0.0731343283582089,28.09,0,1447.62,0.2568636174337137,4,Stayed,Not Applicable,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
9845-QOMAD,United States,California,Long Beach,90814,1,1,1,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.75,309.35,No,0,0.5578947368421052,0.4347342672893039,Not Churned,3834-XUIFC,38,No,Yes,2,159,"19,034",Q3,6,0.1830985915492957,0.5399079815963193,0.0,No,No,No,No,0.0149253731343283,6.49,0,377.86,0.0551397476831371,3,Stayed,Not Applicable,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
7672-VFMXZ,United States,California,Long Beach,90815,1,1,0,57,Yes,No,DSL,Yes,No,No,Yes,No,No,0,55.7,3171.6,No,0,0.17894736842105263,0.5790527018012008,Not Churned,7554-NEWDD,31,No,Yes,0,160,"38,902",Q3,6,0.7887323943661972,0.3096619323864773,0.1764705882352941,No,Yes,No,Yes,0.372636815920398,34.59,0,882.36,0.3343382410741614,3,Stayed,Not Applicable,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9739-JLPQJ,United States,California,Long Beach,90822,0,1,1,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0,117.5,8670.1,No,0,0.4421052631578947,0.8908160996219701,Not Churned,4759-TRPLW,58,No,Yes,1,161,425,Q3,9,1.0,0.6675335067013403,0.188235294117647,Yes,Yes,Yes,Yes,0.9875621890547264,47.55,0,2402.64,0.9202080953472076,4,Stayed,Not Applicable,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
9916-AYHTC,United States,California,Altadena,91001,1,0,0,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.85,916,No,0,0.34736842105263155,0.39492995330220143,Not Churned,0867-MKZVY,63,No,No,0,162,"36,243",Q3,0,0.6619718309859155,0.6409281856371274,0.0,No,No,No,No,0.0159203980099502,0.0,0,1537.92,0.2034256621937819,5,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
3855-ONCAR,United States,California,Arcadia,91006,0,1,1,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,78.9,299.75,No,0,0.47368421052631576,0.8387814098287747,Not Churned,4482-EWFMI,35,No,Yes,3,163,"30,028",Q3,9,0.0422535211267605,0.8387677535507102,0.6235294117647059,No,No,No,Yes,0.6034825870646766,37.01,0,167.72,0.0342114638091048,4,Stayed,Not Applicable,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1488-SYSFC,United States,California,Arcadia,91007,1,1,1,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.65,702.05,No,0,0.7789473684210526,0.21947965310206802,Not Churned,8414-MYSHR,31,No,Yes,1,164,"30,933",Q3,10,0.4225352112676057,0.1912382476495299,0.0,No,No,No,No,0.0238805970149253,43.76,0,296.36,0.0780474628658017,4,Stayed,Not Applicable,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0970-QXPXW,United States,California,Monrovia,91016,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.65,19.65,No,0,0.21052631578947367,0.7674004892150321,Not Churned,3376-BMGFE,28,Yes,No,0,167,"41,067",Q3,0,0.0,0.8485697139427887,0.0,No,No,No,No,0.0139303482587064,0.0,0,42.42,0.0034044211480534,3,Joined,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
3259-KNMRR,United States,California,Montrose,91020,1,0,0,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,79.75,4438.2,No,0,0.7789473684210526,0.748943740271292,Not Churned,8020-BWHYL,72,No,No,0,168,"7,527",Q3,0,0.7887323943661972,0.1820364072814563,0.188235294117647,Yes,No,No,Yes,0.6119402985074627,0.0,0,518.7,0.4127402788765326,4,Stayed,Not Applicable,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6120-RJKLU,United States,California,Sierra Madre,91024,0,1,0,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1,79.95,4819.75,No,0,0.5157894736842106,0.9973315543695795,Not Churned,3445-HXXGF,69,No,Yes,0,169,"10,558",Q3,9,0.8591549295774649,0.49249849969994,0.3411764705882353,Yes,Yes,No,Yes,0.6139303482587065,0.0,0,1526.44,0.5289212726564185,4,Stayed,Not Applicable,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
9572-WUKSB,United States,California,South Pasadena,91030,1,1,0,3,No,No phone service,DSL,No,No,No,Yes,No,No,1,29.9,92.25,No,0,0.18947368421052632,0.5365799421836779,Not Churned,3536-IQCTX,22,Yes,Yes,0,170,"23,984",Q3,5,0.028169014084507,0.0,0.4823529411764706,No,Yes,No,Yes,0.1159203980099502,0.0,0,0.0,0.0059282587861829,3,Joined,Not Applicable,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
5893-KCLGT,United States,California,Sunland,91040,0,0,1,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,19.75,1567,No,0,0.7684210526315789,0.7727373804758728,Not Churned,4911-BANWH,56,No,No,2,171,"18,752",Q3,0,1.0,0.3042608521704341,0.0,No,No,No,No,0.0149253731343283,25.98,0,1095.12,0.2186640218498442,4,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
0076-LVEPS,United States,California,Tujunga,91042,1,0,1,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,1,45.0,1242.45,No,0,0.7157894736842105,0.286190793862575,Not Churned,1875-QIVME,57,No,No,1,172,"26,753",Q3,0,0.3943661971830986,0.0,0.2470588235294117,Yes,Yes,No,Yes,0.2661691542288557,12.26,0,0.0,0.1010898161729656,4,Stayed,Not Applicable,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
3640-JQGJG,United States,California,Pasadena,91101,1,1,1,13,Yes,No,DSL,No,No,No,No,No,No,0,44.8,559.2,No,0,0.4105263157894737,0.5952857460529242,Not Churned,6727-IOTLZ,25,Yes,Yes,3,173,"16,812",Q3,0,0.1690140845070422,0.123624724944989,0.6941176470588235,No,No,No,No,0.2641791044776119,37.49,90,80.34,0.0560872321244892,3,Stayed,Not Applicable,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1596-OQSPS,United States,California,Pasadena,91104,0,0,0,11,Yes,No,DSL,No,Yes,No,No,No,No,0,51.1,531.15,No,0,0.5789473684210527,0.5479208361129642,Not Churned,4625-EWPTF,64,No,No,0,175,"38,460",Q3,0,0.1408450704225352,0.0590118023604721,0.2470588235294117,No,No,No,Yes,0.326865671641791,0.0,0,32.45,0.045345451322046,4,Stayed,Not Applicable,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
9867-XOBQA,United States,California,Pasadena,91105,0,0,1,21,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,0,53.15,1183.2,No,0,0.25263157894736843,0.324216144096064,Not Churned,8229-TNIQA,59,No,No,1,176,"10,253",Q3,0,0.2816901408450704,0.0,0.1294117647058823,Yes,Yes,No,Yes,0.3472636815920398,19.13,0,0.0,0.0955604541904234,4,Stayed,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
9546-KDTRB,United States,California,Pasadena,91106,0,0,0,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,24.7,465.85,No,0,0.43157894736842106,0.3577940849455192,Not Churned,2656-FMOKZ,62,No,No,0,177,"23,742",Q3,0,0.2535211267605634,0.2372474494898979,0.0,No,No,No,No,0.0641791044776119,1.65,0,225.34,0.0558773304521332,5,Stayed,Not Applicable,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3174-RKMOW,United States,California,Glendale,91201,1,1,1,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,109.95,3782.4,No,0,0.6947368421052631,0.8267734044918833,Not Churned,3712-PKXZA,24,Yes,Yes,3,180,"23,981",Q3,8,0.4788732394366197,0.9661932386477295,0.8588235294117647,Yes,Yes,Yes,Yes,0.9124378109452737,31.9,0,1690.5,0.4532237050070329,3,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1760-CAZHT,United States,California,Glendale,91202,1,0,1,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,20.8,460.2,No,0,0.5789473684210527,0.28263286635534796,Not Churned,6317-YPKDH,55,No,No,3,181,"21,990",Q3,0,0.3380281690140845,0.0614122824564912,0.0,No,No,No,No,0.0253731343283581,21.81,0,76.75,0.0412929274007817,5,Stayed,Not Applicable,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
8441-SHIPE,United States,California,Glendale,91204,0,0,0,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,25.6,1790.35,No,0,0.30526315789473685,0.7071380920613741,Not Churned,9367-WXLCH,53,No,No,0,183,"17,015",Q3,0,0.9295774647887324,0.3344668933786757,0.0,No,No,No,No,0.0731343283582089,46.06,0,1120.24,0.2377634015109575,3,Stayed,Not Applicable,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1320-GVNHT,United States,California,Glendale,91207,1,1,1,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,108.4,7767.25,No,0,0.15789473684210525,0.537247053591283,Not Churned,1024-GUALD,56,No,Yes,2,186,"9,864",Q3,4,1.0,0.5577115423084616,0.3529411764705882,Yes,No,Yes,No,0.8970149253731344,0.0,30,2007.36,0.8181356717438899,4,Stayed,Not Applicable,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
1047-RNXZV,United States,California,Glendale,91208,1,0,0,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.55,876.15,No,0,0.6526315789473685,0.6377585056704469,Not Churned,7743-EXURX,57,No,No,0,187,"16,910",Q3,0,0.5915492957746479,0.0636127225445089,0.0,No,No,No,No,0.0129353233830845,15.17,0,136.74,0.0816492417615684,5,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
3541-ZNUHK,United States,California,La Crescenta,91214,0,1,1,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,1,85.1,4600.95,No,0,0.7473684210526315,0.44985545919501885,Not Churned,8167-GJLRN,51,No,Yes,2,188,"29,110",Q3,5,0.7605633802816901,0.4020804160832167,0.2235294117647058,No,No,No,Yes,0.6651741293532337,14.3,0,1105.5,0.474226416167279,3,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
8725-JEDFD,United States,California,Calabasas,91302,1,0,0,27,Yes,No,Fiber optic,No,No,No,No,No,No,1,69.05,1793.25,No,0,0.23157894736842105,0.27529464087169225,Not Churned,8017-UVSZU,26,Yes,No,0,190,"23,661",Q3,0,0.3661971830985915,0.6997399479895979,0.3058823529411765,No,No,No,Yes,0.5054726368159204,22.72,0,944.46,0.2252579449037379,5,Stayed,Not Applicable,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
7562-UXTPG,United States,California,Canoga Park,91303,0,0,0,13,Yes,No,Fiber optic,No,No,No,No,No,No,1,70.15,886.7,No,0,0.5368421052631578,0.21992439404047143,Not Churned,5569-KGJHX,40,No,No,0,191,"23,519",Q3,0,0.1690140845070422,0.5227045409081816,0.3294117647058823,No,No,No,Yes,0.5164179104477612,8.53,0,339.69,0.1000587055673282,4,Stayed,Not Applicable,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8071-SBTRN,United States,California,Canoga Park,91304,0,0,0,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,111.15,7737.55,No,0,0.6000000000000001,0.49744273960418056,Not Churned,2472-OVKUP,63,No,No,0,192,"49,242",Q3,0,0.971830985915493,0.4630926185237047,0.2,Yes,No,Yes,Yes,0.9243781094527362,46.26,0,1620.5,0.776923025460822,4,Stayed,Not Applicable,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
6668-CNMFP,United States,California,West Hills,91307,0,1,1,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,1,89.35,1686.85,No,0,0.5473684210526315,0.5492550589281744,Not Churned,9680-NIAUV,24,Yes,Yes,3,194,"23,637",Q3,1,0.2535211267605634,0.7385477095419084,0.611764705882353,No,Yes,Yes,Yes,0.707462686567164,0.0,0,701.48,0.1979406220783108,4,Stayed,Not Applicable,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5626-MGTUK,United States,California,Chatsworth,91311,0,0,0,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,1,89.1,1879.25,No,0,0.6842105263157894,0.22770736046253054,Not Churned,7730-IUTDZ,50,No,No,0,195,"35,325",Q3,0,0.2676056338028169,0.4946989397879576,0.2941176470588235,No,No,No,No,0.7049751243781094,15.43,30,494.6,0.1979481484330965,3,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5681-LLOEI,United States,California,Encino,91316,1,1,1,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,1,91.25,4013.8,No,0,0.2631578947368421,0.863019790971759,Not Churned,0426-TIRNE,59,No,Yes,1,196,"27,614",Q3,11,0.5915492957746479,0.8445689137827566,0.2941176470588235,Yes,Yes,No,Yes,0.7263681592039801,25.49,0,1815.46,0.4835607686248012,3,Stayed,Not Applicable,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
8212-DJRCH,United States,California,Newbury Park,91320,1,1,1,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,1,90.35,434.5,No,0,0.6421052631578947,0.4471870135645986,Not Churned,9178-JHUVJ,33,No,Yes,1,197,"37,779",Q3,1,0.056338028169014,0.300260052010402,0.2235294117647058,Yes,No,Yes,Yes,0.717412935323383,17.33,0,75.05,0.0393762157153633,4,Stayed,Not Applicable,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4323-OHFOW,United States,California,Newhall,91321,0,1,0,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1,105.55,7195.35,No,0,0.4842105263157895,0.5786079608627974,Not Churned,0621-TWIEM,72,No,Yes,0,198,"30,742",Q3,1,0.971830985915493,0.6749349869973995,0.2823529411764706,No,Yes,No,Yes,0.8686567164179103,0.0,0,2361.8,0.7974415411298563,4,Stayed,Not Applicable,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4933-BSAIP,United States,California,Northridge,91324,0,1,0,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.1,780.1,No,0,0.5684210526315789,0.011785634867689576,Not Churned,9874-QLCLH,39,No,Yes,0,199,"25,751",Q3,1,0.5492957746478874,0.6275255051010202,0.0,No,No,No,No,0.008457711442786,45.6,0,1254.8,0.1645712737435587,3,Stayed,Not Applicable,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
2030-BTZRO,United States,California,Northridge,91325,1,1,1,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,20.4,107.6,No,0,0.5473684210526315,0.5837224816544362,Not Churned,2485-ITVKB,54,No,Yes,3,200,"32,307",Q3,1,0.0704225352112676,0.8273654730946189,0.0,No,No,No,No,0.0213930348258706,0.0,0,248.16,0.027964589336995,5,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1116-DXXDF,United States,California,Porter Ranch,91326,1,0,0,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,1,100.45,3801.7,No,0,0.42105263157894735,0.15454747609517455,Not Churned,3669-OYSJI,38,No,No,0,201,"28,067",Q3,0,0.5352112676056339,0.7589517903580716,0.2235294117647058,Yes,No,Yes,Yes,0.817910447761194,0.0,0,1479.66,0.4398736241405321,4,Stayed,Not Applicable,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
6563-VNPMN,United States,California,Sylmar,91342,0,0,0,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,1,85.7,3778.1,No,0,0.4105263157894737,0.7547253724705358,Not Churned,4510-PYUSH,80,No,No,0,205,"81,986",Q3,0,0.619718309859155,0.0828165633126625,0.2352941176470588,No,Yes,No,No,0.6711442786069651,0.0,50,186.3,0.3339226190376635,4,Stayed,Not Applicable,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2267-WTPYD,United States,California,Granada Hills,91344,0,1,0,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,0,94.0,5438.95,No,0,0.46315789473684205,0.8921503224371803,Not Churned,7517-SAWMO,77,No,Yes,0,207,"48,867",Q3,1,0.7887323943661972,0.4610922184436887,0.3529411764705882,Yes,No,No,Yes,0.753731343283582,0.0,0,1313.85,0.5629245073164532,5,Stayed,Not Applicable,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0270-THENM,United States,California,Mission Hills,91345,1,1,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0,69.85,5102.35,No,0,0.7578947368421052,0.9406270847231486,Not Churned,1285-OKIPP,62,No,Yes,2,208,"17,112",Q3,1,1.0,0.5675135027005401,0.2117647058823529,Yes,Yes,No,Yes,0.5134328358208955,25.24,0,2042.64,0.5936111283009338,3,Stayed,Not Applicable,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
4707-MAXGU,United States,California,Canyon Country,91351,1,1,0,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,25.85,1872.2,No,0,0.42105263157894735,0.7807427173671335,Not Churned,7054-LGEQW,36,No,Yes,0,210,"59,259",Q3,1,1.0,0.720744148829766,0.0,No,No,No,No,0.0756218905472637,5.73,0,2594.16,0.3712391223266806,5,Stayed,Not Applicable,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
2710-WYVXG,United States,California,Sun Valley,91352,0,0,0,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0,71.1,213.35,No,0,0.37894736842105264,0.3331109628641316,Not Churned,7841-TZDMQ,36,No,No,0,211,"46,639",Q3,0,0.028169014084507,0.7401480296059212,0.2588235294117647,No,Yes,Yes,Yes,0.5258706467661691,2.62,0,111.0,0.0251187909663672,4,Joined,Not Applicable,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
6300-BWMJX,United States,California,Valencia,91355,0,1,0,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,0,93.35,5386.5,No,0,0.4105263157894737,0.6250833889259506,Not Churned,7587-RZNME,45,No,Yes,0,213,"24,977",Q3,1,0.8169014084507042,0.4156831366273255,0.3058823529411765,Yes,Yes,No,Yes,0.7472636815920397,36.07,0,1226.02,0.5481770332447453,3,Stayed,Not Applicable,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
7009-LGECI,United States,California,Westlake Village,91361,0,0,0,4,Yes,No,DSL,Yes,No,No,No,No,No,1,50.55,235.65,No,0,0.7684210526315789,0.4805425839448521,Not Churned,0923-PNFUB,24,Yes,No,0,216,"18,735",Q3,0,0.0422535211267605,0.4414882976595319,0.4823529411764706,No,No,No,Yes,0.3213930348258705,0.0,0,88.28,0.0253027685277948,4,Stayed,Not Applicable,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
